Academic Performance (GPA),Relevant Skills (0-10),Experience (Months),Weekly Hours Available,Laptop Availability,Constant Internet Access,Internship Success
4.078900550231301,8,5,24,1,0,0
4.332782556038202,6,44,22,0,1,0
2.8289192128181497,2,33,28,1,1,0
4.289562411705221,2,46,31,1,1,0
4.772581301664102,5,14,25,1,1,0
2.9492077721756047,5,44,27,1,1,0
3.093858312309694,3,25,16,1,1,0
4.928487735104099,8,13,22,0,1,0
2.952442381773724,3,6,13,1,1,0
4.635962733423948,8,45,18,1,0,0
3.730694641120087,3,30,39,0,0,0
3.1180776860079424,1,23,19,1,0,0
4.676874753181279,1,30,18,0,1,0
3.6132631375066637,4,28,16,1,1,0
3.7870433848242255,3,41,24,1,1,0
3.398083423499414,6,31,37,0,0,0
3.9823771285873186,10,16,17,1,0,0
2.908809681462557,4,13,28,1,0,0
3.4777038416294017,5,39,20,0,0,0
4.923530805838219,9,35,14,0,0,0
3.1453335817528187,3,47,11,1,1,0
4.14184166135323,1,23,19,0,0,0
3.312975160561737,9,44,25,1,1,0
4.4336828142165015,8,26,32,0,1,0
2.8271841517958745,9,24,22,1,1,0
4.9245526126963615,6,31,17,0,0,0
3.634473853459098,3,17,18,0,0,0
3.09012615836616,2,45,20,0,1,0
2.683741868325032,9,17,20,0,0,0
2.924394762718852,2,36,32,0,0,0
3.7994348713900443,8,25,35,0,1,0
3.3425079410782157,4,8,40,0,1,0
4.572208414706523,2,34,25,0,1,0
3.5772188091545147,4,7,19,0,1,0
3.121785681469075,1,19,38,1,1,0
4.042862466510075,10,41,33,0,0,0
4.266943042213614,3,21,21,1,1,0
2.9176047697523746,9,18,34,0,0,0
2.919048040720794,1,29,15,1,0,0
2.5916785673338576,1,27,37,1,1,0
4.341005037664101,7,34,21,0,1,0
4.159511319054513,0,42,19,0,0,0
3.6865771893745345,6,10,27,1,1,0
4.610426122422993,4,30,27,1,0,0
4.514175382375133,10,48,13,0,1,0
3.9633859109918803,7,47,40,0,1,0
4.670678201283147,0,38,18,0,0,0
3.0146030250919207,10,35,16,1,0,0
2.77979904849432,6,29,27,0,1,0
3.174374028792474,4,22,17,0,1,0
2.642717140223287,3,18,20,0,1,0
3.82792382000258,6,11,16,0,0,0
4.8415142307374035,9,14,18,0,1,0
2.598358851671274,1,30,17,1,1,0
2.805274785025067,0,42,12,1,1,0
3.630497570708588,0,36,26,0,1,0
4.834687543819762,10,36,11,0,0,0
3.290390262441876,0,14,24,1,0,0
3.768087021720981,4,28,23,0,0,0
2.6039321476259802,9,42,38,1,1,0
2.870858002405222,6,25,27,0,1,0
4.966575307397117,1,43,25,1,1,0
4.912796741090114,9,1,29,1,0,0
2.512349952336024,7,19,31,0,0,0
4.8795294635580975,3,14,13,1,0,0
4.097799844538751,2,3,34,0,0,0
4.669795736300055,9,21,29,1,1,0
3.6368496390846476,10,37,15,0,0,0
3.7889900714481257,7,22,15,0,0,0
3.7221164506423006,1,25,35,0,1,0
4.167160643865261,10,10,20,1,0,0
2.849128136890782,10,27,35,0,1,0
2.574933974681695,2,1,26,0,1,0
3.269824853977977,2,7,33,0,1,0
4.261701906841617,9,28,37,1,1,1
3.004633630307371,10,10,12,0,1,0
4.183581083312293,0,36,40,1,0,0
4.924780115268176,5,17,22,1,0,0
2.734751789473546,1,13,31,1,1,0
4.181505295562816,0,9,12,0,0,0
3.609375548261428,1,34,25,0,1,0
4.670355635943763,5,8,24,1,0,0
2.9428744736184647,3,34,20,0,0,0
4.231564880565411,5,10,27,0,0,0
4.595288224120276,8,43,24,1,0,0
4.861535548685058,9,11,14,1,0,0
4.208120070724115,9,2,25,0,0,0
3.7429369100210685,7,38,39,1,0,0
4.044618100503035,0,13,25,0,1,0
4.672262461196795,7,27,26,1,1,0
3.926524366597074,8,10,18,0,1,0
2.575967649242092,5,38,36,0,0,0
4.827371738767445,9,24,32,1,0,0
4.223816877578903,4,20,12,0,1,0
4.191283464443116,5,9,29,0,1,0
3.0391878809942927,5,42,22,1,0,0
4.147213675581643,8,14,31,0,1,0
3.484661014135396,3,18,12,0,1,0
4.128082442603731,1,47,37,0,1,0
2.766482575769977,10,21,16,1,1,0
4.14461326150759,10,20,38,1,0,0
4.998534314426666,8,43,15,1,1,0
2.62053009715139,1,31,18,1,1,0
4.942935460553294,9,22,21,1,1,0
3.5172699018071762,8,12,24,0,1,0
4.676883625843148,1,4,30,0,0,0
4.455963710145683,7,3,29,0,1,0
3.9175406524666694,8,27,12,1,1,0
4.3461230231283166,9,13,19,0,1,0
4.69628890325337,8,7,10,1,1,0
3.510350804127582,9,8,28,0,1,0
3.3175829039080966,8,34,28,1,0,0
4.168983463908962,1,36,32,0,1,0
4.519614854853146,3,20,32,0,1,0
4.4057128369415395,6,17,22,1,0,0
4.494534122146586,1,32,40,0,1,0
3.5889582870323324,0,7,21,0,0,0
4.544585540437554,2,48,10,1,1,0
2.800522638426521,3,16,28,0,0,0
3.8612227449021237,7,42,38,0,0,0
2.514396651245304,5,30,33,1,1,0
3.3114645747506755,10,33,25,1,0,0
3.416153837178495,1,5,34,1,1,0
3.4904317290231384,8,21,32,1,0,0
4.238668016724656,1,13,32,1,0,0
3.4713952531758645,4,2,37,0,1,0
3.6217340565563267,3,11,24,1,0,0
3.0938603271858187,6,35,25,1,1,0
3.43312947907335,7,11,20,0,0,0
3.0681740681578784,4,44,33,0,0,0
2.682989809421109,9,1,15,0,1,0
4.008621483453445,4,1,20,0,1,0
4.170531996387541,1,14,12,0,0,0
4.0487258650240365,7,22,24,1,1,0
3.658735109501431,1,28,10,0,1,0
3.4494644504480743,9,16,16,1,0,0
4.6583341239295635,5,31,10,0,0,0
3.797704462840545,7,6,26,1,1,0
3.6979546940743275,5,29,18,0,0,0
2.5641051645160893,3,27,38,1,1,0
3.3531195690653908,3,13,35,1,1,0
3.4504890469646425,5,43,32,1,1,0
3.497056952242251,3,29,22,1,1,0
3.950430923068331,7,16,20,1,1,0
3.834006366817196,8,31,38,1,1,1
4.019762731983612,0,45,29,1,0,0
4.412208153855321,3,5,15,1,1,0
4.532464346790234,3,23,10,1,0,0
4.295307690566236,1,5,16,1,1,0
4.888809239887337,5,26,21,0,0,0
2.545581456690904,2,17,40,1,0,0
2.9894449642088654,6,23,31,1,0,0
2.5189071874453552,10,36,29,0,1,0
4.118686785386507,10,23,32,1,0,0
4.745076372374967,4,37,28,1,0,0
3.1087057414407484,3,33,26,0,1,0
4.817586361990767,4,39,13,0,0,0
2.650668475723902,7,46,12,1,0,0
4.836090067013785,2,14,10,0,1,0
3.3790567180990863,6,10,27,1,0,0
2.7535520711230412,5,21,36,1,0,0
3.7146793979658144,0,23,30,1,1,0
3.14194141930127,6,0,24,0,0,0
3.212182254904807,6,17,17,1,0,0
3.2682249123157163,0,43,10,1,0,0
4.507564744581659,8,11,29,0,0,0
3.847903191688136,5,42,23,1,1,0
3.278269247890009,1,27,13,1,1,0
4.025834458277296,4,39,14,1,1,0
4.290376685557984,10,6,32,1,1,0
3.1815600018338346,3,22,22,1,0,0
3.5338727538133785,6,20,37,1,1,0
2.804715233342369,7,33,33,0,1,0
2.9528733738367006,10,10,24,1,0,0
4.202794634912457,10,21,15,1,0,0
2.9535958692390674,0,41,10,0,0,0
3.8129084591676503,4,34,32,1,1,0
4.272615654306081,2,28,28,1,0,0
2.7671923077368596,0,41,40,0,0,0
3.918280549072259,2,27,22,0,0,0
3.1414069592534095,5,17,38,0,1,0
4.90731718809395,6,13,38,0,1,0
3.7088641167998118,7,17,15,0,1,0
4.5149813744378955,10,27,24,0,1,0
3.8755663553906543,3,23,25,0,1,0
2.608531332137048,2,7,33,1,1,0
4.082878438985055,4,41,32,1,1,0
4.878508355516642,8,44,25,1,0,0
4.0040295503658285,5,7,19,0,0,0
4.547972148566975,8,3,31,1,0,0
4.71051615837102,5,26,18,0,1,0
3.070199429872331,1,35,18,1,1,0
3.030112099770567,4,4,26,1,0,0
4.02745247212748,10,32,26,1,0,0
3.527571174516762,8,48,26,1,1,0
4.599653257166801,7,33,33,0,1,0
4.750057808495027,6,29,21,0,1,0
3.3835534482567953,0,7,22,1,1,0
3.092176397436205,3,38,39,0,1,0
4.451313788109655,6,46,21,0,1,0
3.18701508887034,10,25,23,1,1,0
4.556535796284196,6,36,19,0,1,0
3.559345634121907,5,33,32,0,0,0
4.168874748228676,7,6,28,0,1,0
2.7388382845866706,10,39,38,0,1,0
4.059648311691433,5,27,11,1,1,0
3.629419196843073,9,38,13,1,0,0
3.9665211579386854,2,38,28,0,0,0
2.9200355193621585,3,27,16,1,1,0
4.342184362360455,2,13,35,1,0,0
4.656992693858071,0,37,24,1,0,0
3.041849500226939,9,3,24,0,0,0
2.739286388800404,4,41,33,0,1,0
2.559096465115841,0,17,15,1,1,0
4.104928751108165,0,43,12,1,1,0
4.017735090221952,1,47,15,0,1,0
3.866743531785175,3,24,40,1,1,0
3.079867740289939,5,6,25,0,1,0
3.4772649897637864,7,37,11,1,1,0
3.9861908379654327,2,27,40,0,0,0
3.7419171471479236,0,4,37,0,1,0
4.969463800537218,2,2,16,0,1,0
2.8410993813918326,2,43,39,0,1,0
4.237861385118984,4,30,20,1,1,0
3.5107969202607303,10,46,35,0,1,0
3.570499037314037,3,41,39,1,1,0
4.293994414145441,3,19,16,0,1,0
4.231090378310924,8,18,13,0,1,0
4.9781399842554706,6,47,38,1,0,0
2.820985723635313,3,10,33,1,0,0
2.760274123460416,2,39,29,1,1,0
4.310847042821853,5,2,16,0,1,0
3.9459672925160225,2,22,13,0,0,0
3.185401666399515,5,6,38,1,1,0
2.6985484224724665,10,22,21,0,1,0
2.7141456239910764,10,6,14,1,0,0
4.735477186660296,8,45,32,0,1,0
2.9796683117968574,5,33,38,0,1,0
3.308428905288802,3,41,39,0,1,0
3.0666410055674698,4,18,39,1,0,0
3.3874907645798435,5,8,38,0,0,0
2.6735596068652336,10,47,35,1,1,0
3.797649477270676,2,17,28,1,0,0
2.6690314089805374,7,40,35,0,0,0
4.500891269555904,3,47,14,1,0,0
3.0842802047760824,7,44,36,1,1,0
3.8500297865112767,9,41,39,0,0,0
4.700197718903645,9,24,28,1,0,0
4.127193422617985,2,13,30,1,0,0
3.8323944663783385,9,43,39,0,1,0
3.310834382788439,6,24,12,0,0,0
3.3325047826454948,10,18,36,0,0,0
4.173717387995476,8,38,35,1,1,1
4.985348403052919,3,14,20,1,0,0
4.154597974623447,7,15,16,0,0,0
3.8944585434250625,2,26,38,1,0,0
4.326626275598115,6,39,26,0,1,0
3.663014030709295,2,9,34,0,1,0
2.650355856501963,6,3,18,0,0,0
3.9057420396947746,10,18,30,1,0,0
4.89406321126345,9,27,18,1,0,0
2.938257355894149,9,20,19,0,0,0
4.225012227051664,10,46,22,0,0,0
3.002334221647641,10,13,24,1,0,0
3.8395692111827033,5,32,31,0,1,0
2.741691124116799,1,47,40,1,0,0
3.625927340645463,10,9,14,0,0,0
4.390408322238115,2,18,38,0,0,0
3.3689288105974553,5,29,12,1,1,0
4.162279311218045,3,21,36,1,0,0
4.4886249019743225,5,2,36,1,1,0
4.817944548698632,0,36,17,1,0,0
3.0866052046386336,9,40,29,1,0,0
3.4982897895232705,0,17,19,0,0,0
2.8810400333260437,2,10,22,0,0,0
4.981208755395938,7,47,40,1,0,0
4.817502419810738,7,1,38,1,0,0
3.849892825701399,10,11,12,0,1,0
4.605083235941053,3,5,38,0,0,0
3.802394943180105,5,42,31,1,0,0
4.058964220006899,7,39,17,1,0,0
2.7228110802900414,6,43,38,0,1,0
4.38817605124202,10,28,40,1,0,0
2.819283709088087,6,29,18,0,1,0
4.565169075631321,3,1,39,0,0,0
4.455070219175965,8,8,31,1,0,0
4.271861744357441,9,46,30,0,1,0
2.5904009513119055,5,1,21,0,1,0
3.2578208898633214,10,28,20,0,0,0
3.157781424777107,2,32,11,1,1,0
3.4003410186787977,4,9,27,0,1,0
2.7191068669095966,4,33,18,1,0,0
4.8423945575776575,4,43,11,0,0,0
3.8845056017809405,7,7,11,0,0,0
3.263810776645059,8,36,12,0,1,0
3.4924537926857084,8,32,25,0,0,0
3.618006351262089,5,46,28,0,0,0
4.001485833401543,5,5,13,1,1,0
3.789198569241244,8,43,32,1,1,1
4.7984799330360435,3,39,34,0,0,0
3.7424087072645755,5,44,27,1,1,0
4.9803950370582815,3,18,29,1,1,0
4.628562394362739,10,31,34,0,1,0
3.0212762858933395,0,26,39,1,0,0
4.82648803660979,6,0,27,1,0,0
2.79091599471369,9,42,19,1,0,0
4.543624271227979,10,32,20,1,1,0
3.45155823369145,5,39,38,0,0,0
4.694935801112674,8,31,26,1,0,0
4.670141725268626,6,4,35,0,1,0
4.5148135002940535,6,16,33,0,1,0
4.4750760907676534,1,7,34,1,0,0
3.261697847745102,10,41,32,0,1,0
2.7022982076281306,8,33,33,1,0,0
3.5074504469129035,9,8,29,0,0,0
2.9338112874662716,8,22,25,1,0,0
4.237377722256154,5,34,29,1,1,0
3.365249316344464,2,6,22,0,1,0
4.9390255021497875,0,14,11,1,0,0
4.10243019336333,3,19,33,1,0,0
4.556201409085903,2,24,40,1,0,0
2.831311681854621,0,2,36,1,0,0
4.655036205681556,2,45,11,0,1,0
4.8068929762834856,3,23,34,0,0,0
3.7176547970473397,7,33,23,0,0,0
4.015632344377444,8,45,13,1,1,0
4.412024502257489,2,21,26,0,0,0
2.9370965681510315,5,10,22,1,0,0
3.756415191158606,9,47,13,1,0,0
3.496657569430783,10,7,12,1,0,0
2.8659349804056227,4,38,21,0,0,0
3.4188360557288284,5,42,31,0,1,0
2.670430773463734,3,34,32,0,1,0
2.5645297673737173,9,48,17,0,1,0
2.837915722887057,5,45,11,1,1,0
4.907787778972935,6,37,15,0,0,0
3.8738238397375424,8,7,40,0,1,0
4.91455540288305,9,36,31,0,1,0
3.5812446958253297,6,26,19,0,1,0
3.279540332713149,5,27,21,1,1,0
3.7653546571006102,0,39,30,0,1,0
3.5987792215822756,1,33,19,0,1,0
2.76416171065436,0,31,19,0,1,0
4.1020657867255155,8,14,32,1,1,1
3.040095456273999,9,43,12,0,0,0
4.048969887244574,9,16,29,0,1,0
4.125502730995383,8,32,19,0,0,0
2.88006213282162,6,46,38,1,1,0
2.6533740677766704,1,45,18,1,1,0
4.4519039651711,5,15,29,0,1,0
3.6495010594233004,10,28,28,0,0,0
2.6454094887636894,3,8,23,1,0,0
4.987165792924418,0,32,11,1,1,0
2.6444514024909167,0,48,14,1,0,0
4.237588072146383,4,28,29,1,1,0
4.959197313158533,1,12,38,1,0,0
3.097950260539814,3,20,38,0,0,0
2.8556234217179903,0,20,17,0,0,0
2.803462348556072,3,4,16,0,1,0
3.2581878689189887,10,9,15,0,0,0
2.7526145275266165,5,5,20,1,0,0
4.23040335423533,9,12,21,1,1,0
2.655729495325157,3,0,27,1,0,0
3.7735553203744745,0,19,28,1,1,0
4.991742134632442,6,46,19,1,1,0
4.534925673765047,1,45,34,0,0,0
4.038048595577527,8,7,38,0,1,0
3.2656340519665292,2,9,34,0,0,0
4.059739590729096,7,8,40,0,0,0
3.817603659779129,7,48,30,0,1,0
3.5652084597259286,2,40,23,1,0,0
2.8267759418504985,3,2,12,1,0,0
4.716510538101167,1,10,27,1,1,0
3.6244616220533064,3,11,33,1,1,0
2.9865562795519125,10,9,24,1,0,0
3.419398377193224,10,24,15,0,1,0
3.535324381322318,10,48,19,0,1,0
4.568844738917186,8,48,36,0,1,0
4.334035951403505,1,24,21,1,1,0
4.423262234103349,2,10,16,1,0,0
2.527578161071618,10,35,26,1,0,0
3.5403849954494038,10,38,10,1,1,0
3.703360379088309,3,25,35,0,0,0
2.5479806920576418,4,13,27,1,1,0
3.1495330218625854,0,38,35,0,1,0
4.400724557805337,6,39,24,1,0,0
2.8427742643224976,9,0,28,0,0,0
3.8382753286314792,6,3,37,1,0,0
3.0380046800430938,8,29,10,1,0,0
2.530301936609733,3,11,39,0,1,0
3.1030036439988535,5,34,14,0,1,0
4.939684387275134,10,12,24,1,0,0
4.503842779707474,1,30,40,0,1,0
4.898941610802583,3,37,12,1,0,0
3.719635109815906,1,42,10,1,0,0
2.7743404966937586,9,22,17,0,0,0
3.8698987224342325,4,3,21,1,1,0
3.6359433363999023,6,15,36,1,1,0
4.6108927068490395,0,6,31,0,0,0
2.7452064519606116,9,21,34,1,0,0
3.7206028425544453,9,28,28,1,0,0
2.8751216617349606,6,10,34,1,0,0
3.31168981722515,9,32,34,1,1,0
4.343392693469499,5,28,40,0,1,0
3.6900453234219164,5,38,21,0,0,0
3.4397207128644234,7,11,40,0,0,0
3.4861906964250884,7,6,22,1,1,0
3.6486169210149666,5,38,37,0,0,0
4.462541359592642,2,41,10,0,1,0
4.730211722350586,4,47,28,0,1,0
4.88833671625982,1,25,15,1,0,0
4.4672584656382375,4,39,17,0,1,0
3.288517239370032,8,8,13,0,1,0
4.220336765216356,9,40,14,1,1,0
3.59400781013848,0,33,34,1,1,0
3.1366765551151277,9,44,31,1,0,0
4.602178948564807,4,12,37,1,1,0
2.5960658724058123,5,35,16,1,1,0
4.754404980338559,10,24,32,1,1,1
3.653693661561835,6,23,13,0,0,0
4.093003692020702,8,43,29,0,0,0
4.148384805514457,5,16,13,1,0,0
4.7377943517663414,4,1,39,1,1,0
4.091674205418018,6,12,24,0,0,0
4.034833961900155,0,30,36,1,0,0
2.666630101401725,10,28,30,1,0,0
3.79602005486301,4,27,14,0,1,0
2.8754225020426043,1,26,33,1,0,0
4.343584421803714,3,14,18,1,0,0
3.780554802031686,6,30,11,0,0,0
4.200569448020883,4,39,36,0,1,0
2.6041822515059607,5,14,16,0,1,0
2.711980040114508,1,32,26,0,0,0
4.290808470156706,2,19,25,0,0,0
2.6802108399966835,6,41,26,1,0,0
2.6781418194131463,10,11,29,1,1,0
2.5302711880872186,1,36,35,1,1,0
4.8912534957487,5,8,32,1,0,0
4.343770898647517,4,22,11,1,1,0
3.3831285212551605,9,7,20,0,0,0
3.241338953219138,0,31,11,1,1,0
3.374258074364624,10,47,10,1,0,0
4.436633827952955,9,13,35,1,1,1
4.153426527676036,10,26,11,1,0,0
2.96298891966867,3,24,38,1,1,0
2.935273338335211,10,12,40,0,0,0
2.7459891242834935,1,20,32,1,0,0
4.150756799253346,3,44,18,1,0,0
4.410931655554339,0,30,31,1,0,0
3.16261607081251,1,36,35,1,1,0
2.552362402577282,7,47,11,1,0,0
2.7054291686910683,5,42,37,1,1,0
4.919650087112576,1,4,24,0,1,0
3.2386119436935505,5,12,19,1,0,0
4.423057869595334,9,27,24,0,0,0
4.06165892213566,8,42,19,0,0,0
3.4548490991322396,6,24,38,1,0,0
3.014218155488888,8,34,34,1,1,0
2.8034660453985163,4,46,32,1,1,0
4.0375324200971665,6,38,36,0,1,0
4.43658445159447,10,6,26,1,1,0
4.109760633852827,6,37,37,1,0,0
3.8257553331228955,2,31,18,1,1,0
2.6048780585790907,6,2,27,0,0,0
4.92122194398596,0,44,13,0,0,0
4.496785479136436,8,38,18,1,1,0
3.232055091752412,9,36,25,0,1,0
4.949925823397127,5,21,13,1,1,0
4.0047039740908055,4,7,25,0,1,0
3.956056645518116,6,16,28,1,1,0
4.370182948573831,4,26,10,0,1,0
4.529424470225344,9,32,32,1,0,0
4.141196518328757,4,45,40,1,0,0
2.8202393659155,10,16,15,0,0,0
3.3456687649862458,9,41,19,0,1,0
4.820209100815124,10,11,25,0,0,0
3.06153902960963,6,47,13,0,0,0
3.430417559593783,9,45,31,0,0,0
3.58019220736049,6,26,31,1,0,0
3.5985124742361307,10,47,22,1,0,0
4.032348956236314,2,7,25,0,0,0
4.857689594361769,2,22,29,1,1,0
3.1017317795812627,9,41,39,1,1,0
2.803753440752295,2,48,38,0,1,0
2.9936762246498434,5,28,15,1,0,0
4.7173122505231735,5,19,35,1,1,0
4.114527031638016,2,15,20,0,1,0
3.2147669730979,2,16,33,0,0,0
4.539867347421543,7,15,38,1,1,1
4.65342499090859,7,18,12,0,0,0
4.616285846725695,6,7,29,1,1,0
4.797316334098886,9,37,19,0,0,0
3.130602550433404,3,37,38,0,0,0
4.387604821865696,3,28,37,0,1,0
3.65134874318535,2,40,39,0,0,0
4.604996382225154,4,35,40,1,1,0
4.321226692904033,2,25,10,0,0,0
4.4411186162493115,7,30,29,0,1,0
4.140404594202678,6,43,20,1,1,0
2.9435719236742672,2,11,35,1,0,0
3.8625672972423457,8,16,35,1,1,1
4.96167434881127,4,14,21,1,1,0
4.843470166242797,8,8,23,0,1,0
2.6079343394925294,6,38,34,1,0,0
2.912037039323593,6,41,17,0,0,0
2.829321933636405,5,47,20,1,1,0
4.314949774963239,1,11,13,0,1,0
4.544463324642363,8,31,37,1,0,0
3.0337784157766796,5,24,16,0,0,0
3.7646317323795726,7,38,19,0,1,0
4.601757570028,0,17,28,1,0,0
4.332003861915626,4,14,34,0,0,0
3.855593013729621,0,31,35,0,1,0
3.975869226146932,9,5,13,0,0,0
3.7709013672907,10,43,11,0,0,0
3.2438711282970516,7,42,35,1,0,0
3.9125549821475403,7,34,30,0,1,0
4.222213255125227,0,33,27,0,0,0
4.683307289652019,8,37,23,1,1,0
4.09072838494812,1,4,35,1,0,0
4.402803842607895,8,17,25,1,0,0
2.9001790873864324,0,15,31,0,1,0
3.6538936860494746,9,7,20,0,1,0
2.5233290495677334,8,24,19,1,1,0
3.1166971613040575,3,31,26,0,1,0
4.316154287782512,8,25,23,1,0,0
4.979524878373409,6,21,31,0,1,0
2.7479452489680396,10,30,13,1,1,0
3.503735789653221,5,42,28,0,1,0
4.500177421747899,4,9,11,1,0,0
3.010089086572247,10,11,16,0,0,0
3.8877123732557157,8,27,18,1,1,0
4.332678240074187,1,5,37,0,1,0
4.039963625650447,10,19,28,0,1,0
2.9700618365385405,1,4,25,0,1,0
3.3884614217143483,10,22,31,1,0,0
4.459479461213493,8,8,34,0,1,0
3.8855662853300417,2,28,25,0,0,0
2.513074033857282,7,15,27,0,1,0
4.402476900070234,10,45,32,1,1,1
2.5882783873505977,8,21,30,0,0,0
4.364334456828081,7,7,30,1,1,0
3.0062014004130937,3,19,20,0,1,0
4.895183700298451,0,13,16,1,1,0
3.419851878255211,3,38,18,1,1,0
3.317329040845198,8,36,13,0,0,0
2.8722201258311117,1,33,34,1,1,0
3.264010538725537,2,10,40,1,1,0
4.6916269045705015,9,39,39,0,0,0
4.990835844068118,7,32,22,1,1,0
3.420773826267121,5,30,36,1,0,0
3.6215265773863563,7,43,35,1,1,1
4.305177345506843,6,33,34,1,1,0
4.715489451162686,4,6,38,0,1,0
3.9826108354669603,8,48,13,1,0,0
3.4788142454445734,3,22,28,1,0,0
3.5315546021215596,5,45,11,0,1,0
4.239045366242017,1,6,18,0,0,0
2.5080456590106968,1,24,21,1,1,0
4.048973343649601,1,2,11,0,0,0
3.3887325261033934,9,37,15,0,1,0
4.48549332819271,6,19,14,0,0,0
2.73247659955783,1,33,39,0,1,0
3.9705056673709764,1,48,14,0,0,0
3.7024322247153094,8,43,29,0,0,0
4.105813814763069,6,43,31,0,0,0
2.662133986207421,10,29,14,0,0,0
3.949959468570328,2,16,36,0,1,0
3.903711469898809,2,9,13,1,1,0
3.9016502360404273,6,34,38,1,0,0
4.008719166491137,4,19,18,1,1,0
4.1911698430659055,9,17,38,1,0,0
4.512472499201925,5,44,31,1,1,0
3.1745518003205357,7,43,36,0,0,0
4.562623525450155,8,26,19,0,1,0
3.745639205658634,0,48,25,1,1,0
2.692645697835828,2,35,19,1,0,0
2.646377323109948,10,22,38,0,0,0
3.3355957967401517,6,31,19,1,0,0
4.462242442778669,5,9,38,0,0,0
4.269202336852289,6,10,28,1,0,0
4.471537411681016,7,37,19,0,1,0
3.7931726411040234,5,5,15,1,0,0
3.6004974948887263,2,40,39,0,1,0
2.86863131676571,1,46,26,1,0,0
3.3204818840232786,6,33,14,1,1,0
3.585048415434688,10,35,35,0,1,0
2.7215010741990433,0,36,15,0,0,0
3.051529881778028,2,16,40,1,0,0
3.995563235159347,10,39,36,1,1,1
4.339157785597974,3,39,33,0,1,0
4.995868778482374,0,11,36,0,0,0
4.832783328358895,4,20,40,0,1,0
4.106412998837978,9,39,24,1,1,0
3.55312013323518,2,18,34,1,1,0
4.090443411770582,1,2,36,0,1,0
4.46412904520058,2,17,28,1,1,0
2.7958404773084684,7,18,27,1,1,0
3.5247622242407206,5,46,38,0,0,0
4.599505714089043,6,5,13,1,0,0
3.45958237983261,5,15,17,0,0,0
3.9296806780679665,5,7,36,0,0,0
3.9694234021554955,2,47,25,1,1,0
2.9611906328340982,7,17,33,1,0,0
3.405588604130721,6,47,28,0,1,0
3.3362782218548306,6,42,29,0,1,0
2.565491771330162,5,38,12,0,0,0
2.560479409728388,4,48,19,1,0,0
4.579242609189434,9,48,11,0,1,0
3.182677024932031,7,11,13,0,0,0
3.795196915597039,4,44,15,0,0,0
3.2468139339719326,8,9,20,0,1,0
4.851698112788352,8,6,23,1,1,0
3.1482418971644344,0,45,25,1,1,0
3.574142031847338,5,0,36,0,1,0
4.681825626211505,6,48,30,1,1,0
4.604833916979522,2,35,28,1,1,0
2.965253544615693,6,20,11,1,0,0
4.506608274489276,10,36,34,0,0,0
3.6454672168447315,10,23,40,1,0,0
3.707422180213388,6,24,26,1,1,0
2.8336999310398596,10,6,18,0,1,0
2.701503784392812,1,41,26,0,0,0
4.319848267434413,6,16,24,1,0,0
3.7411528808882495,0,28,39,1,0,0
3.592126756537949,4,29,16,0,1,0
4.323770571630992,8,6,31,0,0,0
4.413782247477775,6,32,32,0,0,0
2.897270419173384,6,6,40,0,0,0
4.025562873694103,10,23,28,1,1,0
2.838385205694214,1,10,39,0,0,0
4.378437715072614,7,8,12,1,0,0
4.142387890667849,2,11,38,1,1,0
4.891536552708645,7,34,36,1,1,1
2.672395040891053,2,3,10,0,1,0
2.642636802878136,9,35,13,0,1,0
3.2054676867330003,6,27,37,1,1,0
3.154264209339765,1,12,27,1,0,0
3.1174469976799997,3,22,35,1,0,0
4.7656364513025915,10,18,17,1,1,0
3.1238654996237654,5,41,28,1,1,0
3.1798743153215776,10,36,32,0,1,0
4.3984956560449096,8,38,32,0,1,0
3.62434960612635,4,23,37,0,0,0
4.441776392387953,8,15,34,1,0,0
2.663415393910963,4,32,15,1,1,0
3.718927984183461,9,11,10,0,1,0
2.5840340004582067,7,33,17,0,1,0
2.6566330086383863,0,6,10,1,1,0
4.766093633361027,6,10,28,0,0,0
2.848113427793988,3,30,20,0,1,0
3.8310517056880427,4,28,30,0,1,0
3.5277390065017666,5,12,33,1,0,0
3.3683583156471064,4,30,34,1,1,0
4.749583364218181,0,1,24,0,0,0
2.5545584919387236,8,38,32,1,1,0
4.159474215438973,1,14,34,0,1,0
4.908486085533876,8,10,20,0,0,0
3.900420458654605,9,33,28,1,1,0
4.84205615508273,1,38,38,1,0,0
2.6306446982150593,8,3,30,1,0,0
3.5469832976854034,5,10,19,0,0,0
3.150394477405128,10,28,33,0,1,0
4.327052412451824,8,1,21,0,1,0
4.953242726243117,5,15,10,1,0,0
3.1413251561106197,5,38,33,0,1,0
4.135436503685186,10,12,16,0,1,0
2.9952440818993504,1,36,26,0,1,0
3.9133256364290245,7,16,38,0,0,0
3.6598312167208404,2,20,38,1,0,0
4.930013324078843,6,43,35,1,1,0
4.021318181741167,4,18,37,1,0,0
3.373765930217047,2,6,19,0,1,0
2.7852394622198333,0,37,40,0,1,0
2.8781170718373366,7,7,37,0,1,0
3.0632923248780877,2,12,15,1,0,0
3.1274166533507453,1,36,26,1,0,0
4.626540144602845,0,1,27,1,1,0
3.903056970706312,3,40,14,1,0,0
3.808477278435916,7,10,27,1,1,0
2.7869221796730437,2,23,39,0,0,0
4.650349233373587,0,5,35,1,0,0
4.307035758021209,3,25,26,1,0,0
2.669170904750004,8,6,31,1,1,0
